ANO;AGREGACAO;CODIGO;NOME;IDHM;IDHM_L;IDHM_E;IDHM_R;I_ESCOLARIDADE;I_FREQ_PROP;IDHMAD;IDHMAD_L;IDHMAD_E;IDHMAD_R;ATK_ESPVIDA;ATK_ANOSEST;ATK_RDPC;IDHMAD_PERDA;IDHMAD_L_PERDA;IDHMAD_E_PERDA;IDHMAD_R_PERDA;IDHMAD_COEF;ESPVIDA;MORT1;T_ENV;RAZDEP;T_FREQ5A6;T_FUND11A13;T_FUND15A17;T_MED18A20;T_FUND18M;ANOSEST;T_ANALF15M;T_ANALF18M;T_ANALF25M;T_FREQ6A14;T_FREQ15A17;T_FREQ18A24;T_FUND18A24;T_FUND25M;T_MED25M;T_SUPER25M;T_ATRASO_2_BASICO;T_ATRASO_2_FUND;T_FLBAS;T_FLFUND;T_FLMED;T_FLSUPER;RDPC;RDPCT;RENOCUP;PRENTRAB;RDPC1;RDPC2;RDPC3;RDPC4;RDPC5;RDPC10;R1040;R2040;GINI;THEIL;PIND;PMPOB;PPOB;RIND;RMPOB;RPOB;POPTOT;POP;POPT;POP5A6;POP6A14;POP6A17;POP11A13;POP15A17;POP15M;POP18A20;POP18A24;POP18M;POP25M;POP65M;POPOCUP18M
2016;RM_RIDE;33;Regi o Metropolitana de Rio de Janeiro (RJ);815;905;773;773;768;775;656;844;68;492;67;12;363;194;67;12;363;183;7928;934;1206;4186;9662;8967;6666;5694;7681;105;192;201;226;9914;8902;3485;8832;7493;5844;2047;1809;1499;9518;9742;5928;2104;98254;100041;167567;7484;16463;36326;56883;93007;287259;412907;1564;1088;536;498;317;612;176;1715;6393;15095;12454124;12444512;12222207;263946;1335298;1881907;487921;546609;10281104;609525;1366929;9734495;8367565;1501895;5452267
2016;RM_RIDE;35;Regi o Metropolitana de S o Paulo (SP);866;925;86;816;795;894;702;87;763;521;6;113;362;19;6;113;362;178;8047;861;885;3985;9805;9773;8794;7373;7946;1096;211;221;25;9935;9007;3375;9584;7678;6332;2641;512;348;9609;933;7803;2622;128291;129748;217855;8137;20359;43079;68828;117075;38633;566591;1786;1218;558;552;208;431;1241;1491;6484;15334;21235551;21204367;20966248;526247;2663610;3657039;847608;993428;17062890;984115;2256693;16069462;13812769;1878449;10136491
2016;RM_RIDE;41;Regi o Metropolitana de Curitiba (PR);829;889;817;785;778;837;682;828;689;557;69;157;29;177;69;157;29;172;7833;93;885;3901;9633;9677;7845;632;7777;1019;209;223;26;9907;8489;3347;9284;7493;5881;2256;696;444;9339;9566;6315;2467;105891;107156;173174;7854;2283;46914;69593;105296;284277;402585;1154;815;482;393;138;3;1083;583;6587;16431;3480411;3479797;3438723;90103;411715;580622;133196;168907;2811843;167452;419087;2642936;2223849;308076;1663909
2016;RM_RIDE;42;Regi o Metropolitana de Florian polis (SC);844;897;828;809;801;842;709;834;727;587;7;122;274;16;7;122;274;155;7879;1045;852;3508;9861;985;6865;7113;8013;1086;188;197;232;9935;7789;4179;9393;7774;6207;2499;1152;61;9217;9762;5365;3572;122685;123545;178995;7602;29549;56858;83671;130905;313824;423023;979;726;454;354;99;213;637;744;5854;15848;994392;994019;987105;20951;98485;139246;33088;40760;820935;45251;115001;780174;665173;84766;515509
2016;RM_RIDE;43;Regi o Metropolitana de Porto Alegre (RS);799;875;739;79;733;742;658;809;659;535;75;108;323;176;75;108;323;169;775;1098;1017;4094;8804;9385;6079;5419;7327;104;204;215;24;9863;8533;3611;873;711;546;1823;1681;1161;9249;9774;5132;2592;109171;110432;167609;7337;21436;44561;66799;104151;308647;442697;1342;935;51;448;207;415;1152;20;6822;15577;4209789;4207351;4159299;99520;479949;694609;173894;214660;3414981;169303;429137;3200321;2771183;427980;2000277
2016;RM_RIDE;51;Regi o Metropolitana de Vale do Rio Cuiab  (MT);797;813;837;743;788;862;634;719;688;516;116;178;306;204;116;178;306;20;7379;1939;686;4086;9546;9766;8308;6848;7876;1008;374;398;474;9947;8675;358;9517;753;5821;2138;515;251;9466;9568;6844;2712;81486;82368;148479;84;18162;35434;53287;81639;2188;303765;1134;816;481;396;21;352;1741;1533;5551;16936;903381;903018;893353;27837;114206;156417;38135;42210;703349;45719;115206;661139;545932;62003;414845
2016;RM_RIDE;52;Regi o Metropolitana de Goi nia (GO);783;815;784;751;73;812;62;726;649;506;109;172;326;208;109;172;326;202;7388;1702;72;4183;9303;9566;741;619;73;984;417;439;514;98;8631;3476;9126;6906;5405;197;93;684;9455;9599;6446;2341;856;86792;142123;7889;17658;36513;5568;83472;234204;337769;1247;865;492;417;253;513;1642;1432;6329;15551;2478630;2477296;2443255;75916;331917;437788;118388;105871;1926007;138215;323130;1820136;1497005;178388;1170400
2017;RM_RIDE;13;Regi o Metropolitana de Manaus (AM);756;771;788;71;775;794;571;673;693;4;127;121;436;244;127;121;436;228;7123;2084;487;4435;9413;9245;74;5695;7748;1062;275;294;351;9906;8993;3933;8768;7506;6276;1777;114;897;9553;9777;6523;2368;66264;67924;141101;8312;8878;20756;33374;57691;210708;320786;2165;1422;592;623;681;1586;3851;2677;7333;14396;2459845;2458973;2398892;81556;385119;518746;129932;133627;1823973;134900;324445;1690345;1365900;119872;957155
2017;RM_RIDE;15;Regi o Metropolitana de Bel m (PA);752;822;73;708;751;719;602;74;644;457;1;118;354;20;10;118;354;191;7432;1472;698;4024;9444;8798;5854;467;7509;1032;348;369;431;99;9009;4445;8528;7294;573;1557;1743;125;9356;9612;5274;2298;65374;66034;11719;7728;12486;25331;39047;60031;189798;281422;1488;1004;529;492;378;1019;3064;2792;7756;16011;2275757;2273125;2250404;64307;309269;433653;108266;124383;1781590;132207;288981;1657206;1368225;158830;978517
2017;RM_RIDE;16;Regi o Metropolitana de Macap  (AP);739;807;713;701;728;705;552;69;595;409;145;165;416;253;145;165;416;242;7339;2654;446;4868;777;8638;6475;5319;7282;1004;512;556;721;9806;8973;4042;8513;6918;561;1793;1859;1375;9368;9665;5585;2526;62628;63189;145116;8652;9427;19045;29977;53432;201787;298148;2094;1417;591;629;574;1963;4445;3763;9187;15162;601678;601302;595964;23519;98681;132851;33183;34169;431490;42608;90677;397320;306643;26821;224221
2017;RM_RIDE;21;Regi o Metropolitana de Grande S o Lu s (MA);744;752;825;664;806;835;577;65;711;415;135;138;375;225;135;138;375;216;7009;23;622;4067;9806;9218;7701;6667;8062;1034;344;365;427;9897;9074;3192;9365;7768;6103;1371;1472;1307;9519;9715;6651;2294;49686;51357;98764;7819;8009;2091;32947;52422;13432;186493;129;929;499;429;875;1733;3876;2714;6731;13892;1433564;1432310;1385709;46979;198665;267946;67414;69280;1108331;75077;191189;1039051;847861;89214;561411
2017;RM_RIDE;22;Regi o Administrativa Integrada de Desenvolvimento da Grande Teresina (PI);744;787;749;699;656;801;576;695;607;452;117;189;354;227;117;189;354;22;7222;1888;79;4259;9801;9426;6626;6193;6556;921;92;984;1153;100;8939;4228;8676;6153;4708;1467;1227;91;9522;9835;5921;2669;61915;62226;107479;741;119;24718;37974;58171;177081;25319;1383;967;518;475;389;1094;3119;3798;8114;15469;1213338;1211673;1205605;36036;167533;231381;53425;63847;946794;63206;141121;882946;741825;95864;515090
2017;RM_RIDE;23;Regi o Metropolitana de Fortaleza (CE);754;79;754;72;702;781;583;697;634;449;118;159;376;226;118;159;376;218;7242;1785;771;4136;9804;9431;6531;5488;7015;972;611;645;767;9925;8925;3223;8389;672;5228;1399;1312;846;9555;9774;5794;2161;70645;71105;121669;7676;12359;25842;3993;62608;21293;319524;1673;1115;55;537;396;1089;3038;3984;8311;15906;3904606;3901122;3875900;104321;493225;664443;174564;171217;3063264;193424;511366;2892046;2380679;301079;1735352
2017;RM_RIDE;24;Regi o Metropolitana de Natal (RN);749;837;707;709;669;727;572;75;594;42;104;16;408;236;104;16;408;224;7524;1702;775;4051;9828;9176;5371;4724;6689;965;718;761;898;9933;8826;3885;8004;6403;5058;1657;1838;1266;9438;9614;5008;2377;66147;67472;110869;678;9366;23693;39072;65774;19281;271858;1645;1166;538;526;683;1447;3291;2899;6987;14115;1504536;1503387;1473863;42873;190965;260418;70553;69453;1187273;86246;199819;1117820;918001;116542;606959
2017;RM_RIDE;25;Regi o Metropolitana de Jo o Pessoa (PB);768;807;751;746;674;792;586;717;604;464;112;196;378;237;112;196;378;229;7344;1737;886;4508;9644;9374;6782;5866;6735;963;916;977;113;9882;8644;3975;8028;6495;5347;1974;1286;911;9359;962;6083;2761;82798;831;140336;7244;14452;2826;43096;70707;257455;385805;1807;1206;564;563;268;803;2533;4487;8756;16373;1291312;1290267;1285581;38399;163283;225760;46691;62476;1004485;66970;147781;942009;794228;114410;550190
2017;RM_RIDE;26;Regi o Metropolitana de Recife (PE);763;819;756;718;693;789;591;74;646;432;96;145;399;226;96;145;399;213;7416;1375;1001;4113;984;9236;672;5767;6934;985;534;568;636;9938;9009;2668;8451;667;5335;1487;1536;1157;949;9777;6079;1594;69658;70638;130055;724;10886;24106;37848;60324;215906;329124;1881;1234;569;577;561;1243;327;319;7622;1504;3950556;3946707;3891951;92698;463527;671035;159197;207508;3194651;198282;442390;2987143;2544752;395414;1525853
2017;RM_RIDE;27;Regi o Metropolitana de Macei  (AL);726;808;691;686;629;724;556;718;553;433;111;2;369;234;111;20;369;227;735;1763;863;4109;9044;8668;6392;4841;6288;9;954;1009;1174;9807;8744;3095;788;5987;4589;1352;1892;149;9351;9562;5589;1903;5726;58127;104434;679;10597;23291;34784;53416;1647;242593;1432;972;521;473;497;1339;3456;2918;7939;15237;1246850;1245259;1226677;31728;155740;217333;53568;61593;991275;61985;147614;929682;782068;107572;462321
2017;RM_RIDE;28;Regi o Metropolitana de Aracaju (SE);752;809;733;717;711;744;565;722;623;402;107;15;44;248;107;15;44;232;7356;1639;619;4022;9694;9202;5902;4977;7107;101;605;641;734;9899;9155;3694;8222;6918;5434;1787;1729;1259;9557;9764;528;2343;69368;70742;13205;7398;8616;2381;40023;67467;207067;29222;1802;1277;552;57;826;1554;3227;2798;6767;13243;937307;935214;917056;29032;134968;181042;47400;46074;726407;38440;98840;680333;581493;57976;362962
2017;RM_RIDE;29;Regi o Metropolitana de Salvador (BA);767;793;734;775;745;728;579;691;644;437;128;123;436;244;128;123;436;229;7258;2015;869;369;9601;8986;5559;496;7446;1052;367;386;44;9859;8917;4028;8395;7276;6139;1774;1959;1549;9461;9625;4942;2329;99672;101754;162224;7492;10508;27195;46011;75497;337923;526893;2795;1793;634;751;719;1207;2781;3034;6373;13973;3867142;3864813;3785732;79830;447177;616214;145990;169037;3160902;175592;455811;2991864;2536052;336047;1774918
2017;RM_RIDE;31;Regi o Metropolitana de Belo Horizonte (MG);813;872;792;777;74;82;657;802;709;499;8;105;358;191;8;105;358;181;7732;1175;882;3899;9632;9679;7481;6009;7401;1046;248;262;31;9905;9088;3065;9083;7075;5699;2044;835;523;9596;9798;6839;2032;100619;101748;153469;7265;1707;37305;58071;93082;297577;436097;1604;1095;54;513;25;627;1652;2349;7805;15129;5272059;5269343;5210859;135989;592679;826359;176863;233680;4257965;277384;653243;4024284;3371041;464921;2504030
2017;RM_RIDE;32;Regi o Metropolitana de Grande Vit ria (ES);81;922;76;758;754;763;643;865;66;466;62;132;385;206;62;132;385;193;803;764;717;4299;9602;9114;6537;5249;7538;1043;326;345;396;9918;8652;3466;8756;7313;6007;2016;1403;1051;9497;98;5583;2152;89428;91077;152713;76;14186;3287;52258;85368;263724;378572;1609;1121;539;51;426;841;2017;2741;6765;14403;1923539;1922924;1888108;52925;263639;346665;83423;83025;1483201;89994;217680;1400176;1182496;137982;853374
2017;RM_RIDE;33;Regi o Metropolitana de Rio de Janeiro (RJ);816;909;779;768;771;783;658;849;692;485;66;112;369;194;66;112;369;182;7955;904;1196;4111;9384;911;6985;5843;7709;1065;2;209;231;9888;9154;3492;9062;7491;592;2028;1657;1313;9596;9729;6247;2242;95189;97168;155922;715;16259;36202;56684;89922;276941;397304;1515;1056;53;483;338;662;175;1455;6329;14787;12516330;12508545;12253719;272570;1303062;1813210;443414;510148;10366554;577935;1366230;9856406;8490175;1496606;5451401
2017;RM_RIDE;35;Regi o Metropolitana de S o Paulo (SP);86;929;847;807;79;877;693;875;756;504;58;107;376;193;58;107;376;18;8074;836;853;4017;9763;9595;8554;7154;7895;1097;234;243;281;9939;8733;3103;9529;7608;6329;2532;553;424;9522;9594;7401;2231;121469;12286;202994;8111;18714;4044;64975;108976;376074;549895;1859;1271;564;565;23;502;1523;233;7063;15865;21402888;21391203;21149165;622348;2486369;3380168;832298;893798;17094767;1087229;2418649;16200968;13782319;1825758;10356802
2017;RM_RIDE;41;Regi o Metropolitana de Curitiba (PR);828;894;802;792;739;836;668;834;683;523;67;148;34;193;67;148;34;185;7862;892;855;4116;9819;9636;795;6035;739;1029;264;274;318;9945;8349;311;8922;7105;5727;2271;761;581;9352;9621;6353;2384;110778;112079;182058;778;21385;44166;67105;105118;315682;456507;1393;963;515;458;234;407;1206;2464;6237;16053;3520208;3519039;3478168;90610;438088;596335;153577;158247;2794905;171442;412831;2636658;2223826;301065;1661777
2017;RM_RIDE;42;Regi o Metropolitana de Florian polis (SC);846;902;828;812;79;847;716;839;749;584;7;96;281;154;7;96;281;149;7909;1011;1072;3838;9154;9485;8197;7053;7901;1132;154;161;176;9937;9027;3597;9255;7657;6543;2915;992;581;9421;9786;6709;301;125056;126509;176757;7127;30152;59756;87406;134748;311332;417413;929;693;442;326;143;197;512;708;3746;14263;1011652;1011494;999881;18762;95860;135931;29386;40071;839489;55558;121855;799417;677562;108428;508147
2017;RM_RIDE;43;Regi o Metropolitana de Porto Alegre (RS);808;88;752;797;738;759;67;816;678;544;73;98;317;17;73;98;317;163;7777;1068;1125;4291;8582;9555;6271;5941;7381;1056;205;215;238;9903;8815;3754;894;7156;5551;1942;1578;972;9408;9854;5126;2641;114327;115423;174946;7238;22194;46453;69944;109747;323683;466549;1359;943;512;454;16;32;1166;1747;6335;1619;4233592;4232951;4192749;101322;474245;659052;164562;184806;3438802;178787;410584;3253996;2843411;476487;1994678
2017;RM_RIDE;51;Regi o Metropolitana de Vale do Rio Cuiab  (MT);787;817;808;737;783;821;624;725;659;509;113;185;31;207;113;185;31;203;7404;1893;689;4309;9914;9511;803;5377;7832;1021;389;411;47;9824;9176;3475;9418;7558;5909;1966;823;544;9548;9685;6999;2308;78725;79677;130338;7481;15813;34993;52854;78493;211222;30654;1207;831;486;403;144;553;2036;692;8149;15941;911800;911800;900899;25021;131205;169710;47739;38505;700060;35249;97428;661555;564126;62857;409427
2017;RM_RIDE;52;Regi o Metropolitana de Goi nia (GO);79;818;781;772;713;817;641;733;678;531;104;132;312;188;104;132;312;183;7405;1655;732;376;9251;9621;7383;6439;7125;1027;304;319;376;9865;8032;3654;8758;6797;5497;199;905;559;9265;9641;5834;2529;97744;98543;154723;8086;21067;4168;61929;91953;271882;389898;1243;867;497;428;19;392;1183;2335;7116;15755;2521290;2521137;2500694;66708;304469;420154;87912;115685;2016905;136590;318066;1901219;1583152;184511;1280367
2018;RM_RIDE;13;Regi o Metropolitana de Manaus (AM);746;775;776;69;762;783;58;677;686;42;127;116;392;223;127;116;392;212;7147;2025;64;4278;9232;9246;711;5728;7624;1067;259;271;325;9864;8859;339;8909;7331;6251;1856;1414;1045;9364;9634;6036;2017;58719;59601;112804;7724;9076;21779;34472;59449;168943;238787;1548;1095;531;505;692;1597;37;368;7566;14524;2503731;2501082;2464068;71894;356173;485953;118933;129779;1913780;131043;331790;1784001;1452211;160281;1001616
2018;RM_RIDE;15;Regi o Metropolitana de Bel m (PA);783;825;781;745;757;794;603;743;698;423;99;106;432;229;99;106;432;212;7451;1429;801;4263;9312;9375;712;594;7573;1065;298;316;35;9822;8966;4241;8632;7363;5973;1902;1421;1183;9423;9595;642;2499;8262;83724;14513;7516;1169;2456;39939;69339;266711;404893;2234;1472;597;638;432;1085;3248;2987;7904;15846;2292758;2289711;2259532;70994;317895;430735;101554;112839;1791102;123417;277002;1678262;1401260;183624;978328
2018;RM_RIDE;16;Regi o Metropolitana de Macap  (AP);756;811;776;687;756;786;563;693;65;396;145;162;424;255;145;162;424;244;7365;2629;533;4567;9054;9107;7143;6144;7557;1034;517;53;661;996;8404;415;911;7135;6009;2026;1511;1318;926;9733;5456;3203;57345;58051;126595;822;8823;19528;31799;56922;169449;237822;1678;1195;545;538;637;1766;4154;3019;8267;14717;613244;612759;605306;19248;99941;133880;34443;33938;453660;41048;89674;419721;330046;32678;227780
2018;RM_RIDE;21;Regi o Metropolitana de Grande S o Lu s (MA);752;756;824;682;807;833;578;656;729;404;132;115;408;231;132;115;408;218;7038;2197;726;3821;9937;9245;7395;6744;8067;1075;336;358;427;9948;8843;3428;9279;7825;6461;1638;1181;874;9612;9823;6423;2429;55865;57676;110224;7758;8188;21667;34569;56269;158901;226003;1514;1065;526;48;765;1704;3647;2423;7046;13785;1444368;1444203;1398864;38593;184649;255256;62989;70607;1149954;76715;179573;1079346;899773;104915;566970
2018;RM_RIDE;22;Regi o Administrativa Integrada de Desenvolvimento da Grande Teresina (PI);743;79;749;692;661;798;568;699;613;428;115;181;382;235;115;181;382;226;724;1832;783;4462;9745;9612;6442;6101;661;925;858;905;1071;9942;9331;3986;8893;6112;4849;1455;1277;793;9674;9725;5682;2756;59456;59959;106725;7284;10143;22938;3685;60289;166438;233697;1413;1006;514;485;528;1405;3436;2987;7968;14887;1218532;1217630;1207410;38897;174200;227549;61286;53349;937944;68952;158365;884595;726229;95366;493520
2018;RM_RIDE;23;Regi o Metropolitana de Fortaleza (CE);763;794;775;722;702;814;589;703;646;449;115;166;378;229;115;166;378;22;7265;1714;888;407;9922;9494;7318;5813;7022;972;659;697;816;9987;8404;3135;8855;665;5226;1528;903;598;9564;9865;6402;1977;71466;72021;115978;7232;12701;2624;40156;62665;215885;324549;1667;1109;55;539;395;1018;2927;3374;794;15754;3936471;3931274;3900994;106875;480208;650559;154945;170351;3147326;194446;502223;2976975;2474751;349630;1745789
2018;RM_RIDE;24;Regi o Metropolitana de Natal (RN);769;841;734;738;705;749;588;754;625;432;104;148;414;235;104;148;414;222;7546;1639;852;4432;9887;9252;5209;5593;7049;1021;785;823;902;9848;872;4087;8063;6842;5796;222;1441;959;9292;9694;4297;2885;79135;79709;137528;7067;10236;26532;47939;83574;226407;306082;1665;1232;535;553;551;1437;2851;3354;8016;1371;1521061;1520837;1509881;43964;203018;260137;63841;57119;1183470;86707;191455;1126351;934895;129518;617780
2018;RM_RIDE;25;Regi o Metropolitana de Jo o Pessoa (PB);759;813;73;738;676;758;556;725;588;404;108;194;453;267;108;194;453;252;7375;1658;777;4517;9278;8902;5862;6268;6763;97;966;1023;1186;9761;8842;38;8202;6479;5417;1997;1734;1079;9388;9465;5197;2814;7883;79391;143855;7477;9781;24227;39961;67989;25301;372653;2192;1488;591;659;703;1488;3146;4015;7719;13822;1303899;1303018;1293810;47004;174062;237364;54632;63302;999523;64724;154369;936221;781851;101353;533008
2018;RM_RIDE;26;Regi o Metropolitana de Recife (PE);773;826;789;708;731;819;6;75;676;425;92;143;4;224;92;143;40;212;7454;1327;925;4055;9748;9316;6703;6999;7313;102;532;561;654;9921;9044;3128;8993;7009;5886;1828;1254;763;9459;9597;5882;232;65684;66677;122045;7318;10368;24198;39103;60111;194843;288347;1668;1127;544;53;538;1272;3215;2591;7432;14451;3975411;3973210;3914013;106259;445118;627611;143494;182492;3196216;175854;462607;3013723;2551115;367784;1563001
2018;RM_RIDE;27;Regi o Metropolitana de Macei  (AL);734;814;704;691;631;744;551;726;56;412;108;204;404;249;108;204;404;239;7385;166;956;4076;9006;901;6258;5468;6306;917;938;982;1122;9861;8592;388;8257;5946;471;1607;1647;1268;9385;9782;5482;2427;58913;60676;111172;7098;8988;23387;35814;57557;168228;24633;1522;1039;525;477;728;152;3324;2597;6998;1384;1255166;1254854;1218403;26577;143292;199709;51369;56417;1011718;65159;149044;955301;806257;120020;471005
2018;RM_RIDE;28;Regi o Metropolitana de Aracaju (SE);765;814;749;734;73;758;569;731;647;39;102;136;468;255;102;136;468;235;7382;1567;699;4131;9699;9188;5391;603;73;1044;497;519;596;9932;8993;4224;8686;704;5859;2138;1951;1354;9609;9777;4776;3101;77286;78971;148585;7391;8984;23768;40205;70772;243741;3526;2153;1488;584;628;723;1507;3401;2913;6792;13912;949342;948074;927845;27807;136200;178524;47152;42324;738112;47576;109990;695787;585797;66317;364095
2018;RM_RIDE;29;Regi o Metropolitana de Salvador (BA);77;797;77;745;77;77;596;697;685;443;125;11;406;227;125;11;406;214;7282;1937;817;3619;9902;915;6029;5723;7702;1086;31;32;361;9918;9077;3982;8642;7526;647;1893;1589;827;9503;9585;5239;249;82478;83968;129977;7537;125;28307;46222;78003;246936;348642;1709;121;55;54;444;94;2631;2241;643;15091;3898053;3896494;3827310;93824;412848;578815;136119;165966;3180857;205873;474579;3014890;2540311;318563;1859618
2018;RM_RIDE;31;Regi o Metropolitana de Belo Horizonte (MG);814;876;796;773;744;824;663;808;71;507;78;108;344;186;78;108;344;177;7757;1125;849;3847;9877;9561;746;6054;744;1051;271;283;327;9885;9222;3346;9166;7136;5784;2059;797;479;9639;9726;7045;2361;97912;9944;151643;7634;18187;3902;59191;92769;281423;407583;1425;984;521;465;241;485;1715;1459;6188;16415;5313480;5309064;5227503;144760;597739;842908;193500;245169;4288240;266753;605714;4043071;3437357;450877;2611612
2018;RM_RIDE;32;Regi o Metropolitana de Grande Vit ria (ES);821;926;776;769;757;785;659;869;686;481;62;116;375;197;62;116;375;184;8058;734;803;4095;9838;9265;6687;5615;757;1055;309;327;379;9933;924;3617;90;7311;6001;195;1471;955;968;9833;6137;2307;95518;97128;151387;7576;15418;35202;56107;89206;281036;410672;1623;111;541;517;373;758;1911;2085;6756;1491;1951673;1950982;1918629;50606;245142;331691;77562;86548;1541411;93167;222561;1454863;1232301;156731;930229
2018;RM_RIDE;33;Regi o Metropolitana de Rio de Janeiro (RJ);83;914;796;786;784;802;665;855;721;477;65;94;393;199;65;94;393;184;7982;874;1182;4166;9658;9264;6992;6175;784;1103;165;169;188;9915;9252;3603;9146;7638;6239;2295;1464;1073;9661;9705;6384;2466;106631;108721;174865;7154;16697;36938;59097;96935;32372;471322;1758;1207;555;537;338;617;1782;1714;5959;15416;12581397;12576531;12334774;301047;1302551;1779179;425727;476627;10368445;533166;1321624;9891818;8570193;1487233;5482413
2018;RM_RIDE;35;Regi o Metropolitana de S o Paulo (SP);862;933;84;817;782;87;697;88;756;508;57;1;378;192;57;10;378;178;8099;811;952;4085;9792;9522;8475;7024;7823;1102;196;206;236;9926;8685;3023;9316;7561;6335;2584;559;491;9481;9667;7143;2344;128993;130805;212981;7969;18898;42303;669;11111;406618;613608;2005;1329;579;602;292;536;1434;1986;611;14951;21570239;21556229;21257752;522494;2450377;3351349;763911;900971;17367476;1028837;2457552;16466504;14008951;2053174;10372515
2018;RM_RIDE;41;Regi o Metropolitana de Curitiba (PR);831;898;806;794;735;844;673;839;7;52;66;131;345;19;66;131;345;181;789;857;929;4017;99;9688;7151;7039;7353;1046;286;297;335;9889;8515;3433;9057;7042;5766;2346;727;427;9297;9652;5692;2667;111605;112752;175741;7686;21064;45693;66863;10879;317665;446702;1338;952;512;464;24;468;1222;1973;6524;15116;3560605;3558386;3522207;86323;426670;574746;145784;148076;2870962;178149;420488;2722885;2302396;330679;1729532
2018;RM_RIDE;42;Regi o Metropolitana de Florian polis (SC);855;907;839;82;82;849;723;846;761;586;67;93;285;154;67;93;285;148;7939;98;93;346;9843;9781;7208;7124;8195;1165;21;214;239;100;9174;4787;9334;8002;6843;2904;62;32;9552;9947;5847;3879;131295;132919;179781;7249;30804;60314;91034;142006;331049;447598;982;727;451;338;137;174;49;297;2755;14142;1028921;1028390;1015823;26123;93702;124180;31622;30478;860171;42773;120047;829692;709645;95726;542415
2018;RM_RIDE;43;Regi o Metropolitana de Porto Alegre (RS);806;884;745;796;736;75;662;82;679;521;72;89;345;179;72;89;345;169;7803;1039;1031;4437;8442;9509;6468;5565;736;1058;15;155;173;9933;883;333;8838;7132;5619;1883;1337;908;9477;985;5525;2284;112983;113829;173844;7291;20168;42821;67641;108678;324722;46754;1485;1031;525;482;12;433;1384;1346;8703;16585;4256990;4254022;4222394;143708;497127;674189;165017;177061;3387368;183737;429065;3210307;2781241;438754;2008197
2018;RM_RIDE;51;Regi o Metropolitana de Vale do Rio Cuiab  (MT);805;822;822;772;769;85;642;729;72;503;113;124;348;203;113;124;348;195;7429;185;807;4352;9639;9526;8171;6674;7691;1088;306;323;379;9964;8598;3678;9437;7388;6084;2599;762;635;95;9817;6853;2884;97461;98456;16344;7757;18651;37888;61185;96333;269241;3833;1356;952;509;454;215;461;1571;2104;6498;15928;920502;920502;911199;26905;114051;150970;35924;36919;715601;40639;100448;678682;578233;74248;424810
2018;RM_RIDE;52;Regi o Metropolitana de Goi nia (GO);798;82;802;772;753;828;651;735;706;532;104;12;311;184;104;12;311;178;7422;1612;802;3715;9397;9801;7457;6457;7531;1052;269;282;337;9928;8913;3741;9401;7154;575;2031;85;561;9531;9765;6174;2816;97595;98762;14978;8023;2304;4483;6498;98661;256167;349844;1031;755;464;36;174;285;1054;1499;487;16419;2564282;2562626;2532341;54383;296672;398717;106813;102045;2075305;119415;330744;1973260;1642516;205640;1335191
2019;RM_RIDE;13;Regi o Metropolitana de Manaus (AM);752;778;789;693;784;792;58;682;705;405;123;106;416;229;123;106;416;215;717;1968;481;4161;9201;9421;7143;5931;7841;1086;255;267;327;9726;9133;3889;8982;7539;646;1984;1212;862;9464;963;6571;2298;59513;60595;119112;8199;8364;20304;332;55664;180443;260137;1815;1259;562;572;845;1757;4005;3495;7313;14227;2547060;2546783;2501306;84731;375122;507580;133940;132457;1921172;156944;374169;1788714;1414544;122496;1041217
2019;RM_RIDE;15;Regi o Metropolitana de Bel m (PA);769;828;768;716;756;774;599;747;682;422;98;112;41;221;98;112;41;207;7469;1389;894;4104;9297;9324;669;5663;7562;1051;283;298;34;9918;9156;3919;888;7315;5938;1809;1423;966;9397;9738;5865;2497;69056;69652;118523;748;11016;24459;39016;63474;207115;305359;1722;1168;549;54;509;1294;3181;3918;8221;15005;2309481;2309071;2289337;58997;279591;394910;100553;115319;1843898;111472;273050;1728579;1455528;206463;1004395
2019;RM_RIDE;16;Regi o Metropolitana de Macap  (AP);748;815;751;683;768;742;575;699;632;43;142;159;371;231;142;159;371;224;7389;2606;502;4817;7427;9452;6589;6209;7681;1026;428;458;565;9694;9221;3591;8968;7319;5985;1855;158;1194;9473;9595;5744;2702;55994;56402;121448;8421;10835;20117;33183;5876;157459;211803;1369;1017;51;454;327;1361;3979;3187;9207;1559;624691;624691;620173;22689;97469;131137;33689;33667;452938;34564;92026;419271;327245;31330;241834
2019;RM_RIDE;21;Regi o Metropolitana de Grande S o Lu s (MA);755;761;839;675;805;856;592;663;741;422;129;117;375;217;129;117;375;207;7067;2102;687;4146;9732;9193;811;7223;8053;1065;351;372;44;9891;9096;3351;9508;7743;6492;1479;998;727;9603;9762;7208;2646;53452;54441;102071;7638;8832;2154;35127;54677;147501;204915;1349;971;505;458;725;1541;36;3005;7053;13904;1454965;1454141;1427728;46034;204847;269930;66817;65082;1128512;78981;186826;1063429;876603;99956;580385
2019;RM_RIDE;22;Regi o Administrativa Integrada de Desenvolvimento da Grande Teresina (PI);759;793;785;702;666;852;576;703;632;43;113;195;388;241;113;195;388;232;7259;1779;1018;4418;100;9756;7428;6877;666;931;996;105;121;9991;9244;412;9148;6211;5079;1639;948;575;9711;9856;7023;3176;63206;63693;105698;7054;11048;25669;38978;62429;177957;255035;1389;969;516;489;57;1297;3007;3402;7463;14599;1223518;1222358;1212999;34554;152130;204937;51598;52806;973190;62260;140762;920383;779621;124597;514854
